user_id,age,subscription_plan,country,last_login_date,favorite_genre,monthly_watch_time_mins,customer_support_tickets
13356,34,Premium,Argentina,2025-09-29,Acción,1305.0,1
13357,49,Estándar,Brasil,2023-08-12,Thriller,651.0,0
13358,47,Estándar,Perú,2019-09-10,Drama,816.0,1
13359,26,Básico,Uruguay,2021-11-13,Crimen,751.0,1
13360,13,Básico,Brasil,2018-04-11,Drama,719.0,0
13361,60,Premium,Argentina,2023-06-01,Thriller,1179.0,0
13362,39,Estándar,Uruguay,2019-03-05,Romance,841.0,0
13363,19,Básico,Colombia,2021-04-25,Romance,771.0,0
13364,30,Estándar,Chile,2022-08-31,Documental,830.0,0
13365,36,Estándar,Brasil,2018-12-18,Drama,846.0,1
13366,24,Estándar,México,2019-04-21,Comedia,507.0,1
13367,34,Estándar,Argentina,2019-08-04,Sin Especificar,1474.0,0
13368,49,Básico,Colombia,2021-11-27,Crimen,14.0,0
13369,48,Premium,Argentina,2021-07-01,Acción,898.0,1
13370,16,Estándar,Uruguay,2021-11-06,Drama,716.0,2
13371,44,Básico,Uruguay,2023-02-09,Documental,354.0,0
13372,18,Básico,Chile,2020-04-27,Comedia,514.0,1
13373,23,Premium,Uruguay,2023-11-05,Comedia,896.0,0
13374,46,Premium,México,2023-06-02,Romance,1294.0,1
13375,23,Estándar,Brasil,2021-11-27,Thriller,1891.625,0
13376,55,Estándar,Uruguay,2023-05-05,Comedia,882.0,0
13377,27,Básico,Perú,2019-02-04,Romance,920.0,0
13378,54,Premium,Colombia,2022-11-30,Comedia,893.0,0
13379,57,Básico,Chile,2025-10-24,Thriller,917.0,1
13380,26,Estándar,Colombia,2023-01-28,Crimen,661.0,2
13381,22,Premium,Uruguay,2021-07-30,Acción,867.0,0
13382,42,Premium,Colombia,2018-10-03,Thriller,1025.0,0
13383,35,Básico,México,2021-05-14,Thriller,1121.0,2
13384,31,Básico,Brasil,2018-07-03,Drama,754.0,0
13385,53,Estándar,Brasil,2025-12-21,Documental,1113.0,1
13386,46,Premium,Uruguay,2000-01-01,Drama,1359.0,1
13387,36,Básico,Uruguay,2018-04-03,Crimen,767.0,1
13388,34,Básico,Chile,2021-11-06,Romance,113.0,1
13389,27,Premium,Uruguay,2025-04-08,Romance,1273.0,0
13390,34,Estándar,Perú,2019-03-24,Romance,1243.0,0
13391,27,Estándar,Argentina,2025-08-05,Crimen,630.0,1
13392,13,Básico,Argentina,2019-11-05,Thriller,190.0,0
13393,36,Premium,Perú,2020-09-26,Crimen,0.0,1
13394,32,Básico,Perú,2023-10-15,Drama,586.0,0
13395,28,Premium,Perú,2019-12-16,Romance,809.0,1
13396,33,Estándar,Brasil,2024-03-10,Romance,353.0,0
13397,25,Estándar,Uruguay,2000-01-01,Drama,564.0,2
13398,13,Premium,Colombia,2021-09-17,Drama,0.0,2
13399,37,Estándar,Argentina,2000-01-01,Acción,1037.0,0
13400,15,Estándar,Perú,2022-10-13,Crimen,1435.0,2
13401,20,Estándar,Chile,2023-03-08,Documental,1102.0,3
13402,30,Básico,Perú,2020-08-07,Acción,446.0,1
13403,19,Estándar,Perú,2022-07-18,Comedia,209.0,0
13404,13,Básico,Colombia,2025-01-23,Thriller,227.0,2
13405,49,Básico,Brasil,2000-01-01,Drama,350.0,2
13406,42,Estándar,Perú,2000-01-01,Thriller,932.0,2
13407,32,Estándar,Chile,2000-01-01,Drama,723.0,1
13408,27,Estándar,Perú,2025-05-16,Romance,1345.0,0
13409,34,Estándar,Argentina,2022-11-06,Drama,1109.0,2
13410,54,Premium,Colombia,2022-06-09,Drama,1424.0,1
13411,29,Estándar,Chile,2000-01-01,Crimen,500.0,2
13412,25,Básico,México,2024-11-20,Comedia,691.0,1
13413,24,Básico,Perú,2020-03-19,Thriller,830.0,1
13414,59,Básico,Colombia,2000-01-01,Acción,185.0,1
13415,33,Premium,Brasil,2024-08-22,Romance,1137.0,1
13416,41,Básico,Colombia,2000-01-01,Romance,620.0,2
13417,25,Premium,Chile,2000-01-01,Drama,1081.0,1
13418,23,Básico,Brasil,2018-01-19,Documental,493.0,0
13419,29,Estándar,Perú,2025-11-26,Romance,967.0,1
13420,41,Estándar,Argentina,2020-05-29,Crimen,716.0,2
13421,13,Estándar,México,2020-04-22,Romance,1190.0,0
13422,33,Estándar,Brasil,2021-02-14,Thriller,0.0,1
13423,43,Premium,Chile,2025-11-22,Comedia,1118.0,0
13424,38,Estándar,Colombia,2018-09-14,Drama,1254.0,0
13425,34,Básico,Brasil,2024-06-22,Thriller,421.0,0
13426,13,Básico,Colombia,2019-02-21,Drama,411.0,0
13427,17,Premium,Chile,2024-01-09,Comedia,822.0,0
13428,26,Básico,Perú,2020-02-05,Documental,1077.0,1
13429,35,Básico,Uruguay,2022-02-07,Sin Especificar,295.0,2
13430,40,Estándar,México,2021-08-28,Romance,1891.625,0
13431,33,Estándar,Brasil,2020-03-18,Comedia,505.0,1
13432,20,Estándar,Colombia,2023-02-18,Crimen,755.0,0
13433,33,Estándar,Chile,2019-04-12,Comedia,397.0,0
13434,31,Estándar,Chile,2000-01-01,Romance,1015.0,0
13435,39,Premium,Perú,2025-07-10,Crimen,1401.0,2
13436,27,Básico,Chile,2023-06-28,Drama,340.0,1
13437,52,Básico,Argentina,2023-12-02,Documental,103.0,0
13438,27,Básico,Perú,2025-03-02,Crimen,610.0,1
13439,13,Básico,México,2021-07-07,Romance,486.0,2
13440,44,Premium,Brasil,2024-09-11,Thriller,1450.0,1
13441,16,Estándar,Colombia,2022-05-11,Thriller,1256.0,0
13442,21,Básico,México,2024-11-08,Romance,572.0,0
13443,43,Premium,Uruguay,2022-05-27,Drama,1242.0,0
13444,27,Premium,Colombia,2024-08-01,Drama,1413.0,1
13445,48,Premium,Argentina,2019-04-13,Documental,1252.0,0
13446,23,Estándar,Chile,2021-11-26,Crimen,903.0,0
13447,52,Premium,Uruguay,2021-12-12,Acción,375.0,0
13448,49,Básico,Argentina,2023-02-19,Sin Especificar,601.0,1
13449,23,Estándar,Argentina,2024-12-03,Acción,1294.0,0
13450,35,Premium,Argentina,2019-12-08,Documental,1151.0,1
13451,36,Premium,Uruguay,2025-07-22,Comedia,1507.0,2
13452,37,Estándar,México,2025-12-01,Thriller,1028.0,2
13453,33,Básico,Perú,2021-05-03,Acción,633.0,0
13454,18,Premium,Argentina,2000-01-01,Drama,1354.0,2
13455,35,Básico,Uruguay,2024-08-14,Comedia,668.0,0
13456,26,Básico,Colombia,2000-01-01,Romance,853.0,0
13457,44,Básico,Brasil,2000-01-01,Sin Especificar,996.0,4
13458,42,Básico,Argentina,2019-07-03,Romance,716.0,0
13459,34,Básico,Uruguay,2021-07-06,Thriller,833.0,0
13460,17,Estándar,México,2019-04-28,Thriller,752.0,0
13461,13,Estándar,Argentina,2020-09-04,Crimen,699.0,0
13462,13,Estándar,Perú,2021-06-04,Acción,995.0,0
13463,60,Estándar,Argentina,2019-04-25,Comedia,503.0,1
13464,39,Básico,México,2020-01-20,Romance,298.0,1
13465,31,Básico,Chile,2022-03-10,Romance,659.0,4
13466,51,Estándar,México,2025-10-11,Crimen,508.0,0
13467,19,Estándar,Uruguay,2019-08-03,Drama,702.0,0
13468,26,Estándar,México,2023-09-24,Acción,1045.0,0
13469,33,Básico,México,2022-05-11,Drama,542.0,1
13470,21,Estándar,Brasil,2022-09-10,Thriller,590.0,0
13471,51,Básico,Chile,2000-01-01,Acción,592.0,2
13472,41,Básico,Chile,2019-07-19,Thriller,1428.0,1
13473,80,Estándar,México,2024-06-12,Comedia,1326.0,1
13474,42,Estándar,Uruguay,2022-04-21,Crimen,732.0,0
13475,39,Básico,Perú,2000-01-01,Drama,632.0,3
13476,13,Premium,Colombia,2020-01-31,Romance,740.0,1
13477,36,Premium,Uruguay,2023-06-17,Drama,1315.0,2
13478,48,Estándar,Uruguay,2025-02-16,Documental,422.0,2
13479,21,Básico,México,2024-01-11,Romance,315.0,0
13480,22,Estándar,Perú,2025-10-11,Comedia,1365.0,3
13481,41,Estándar,Brasil,2025-03-27,Acción,773.0,0
13482,41,Básico,Argentina,2019-12-11,Crimen,659.0,0
13483,37,Básico,Argentina,2024-03-22,Documental,405.0,2
13484,22,Básico,Argentina,2019-11-15,Documental,459.0,4
13485,46,Básico,Uruguay,2023-06-29,Documental,292.0,0
13486,44,Estándar,Argentina,2021-03-29,Documental,1312.0,0
13487,29,Básico,Colombia,2019-07-29,Thriller,419.0,2
13488,36,Estándar,Perú,2000-01-01,Thriller,855.0,2
13489,30,Estándar,Argentina,2021-07-12,Romance,987.0,3
13490,20,Básico,Perú,2023-01-22,Comedia,1064.0,1
13491,41,Básico,Brasil,2024-12-12,Acción,1581.0,0
13492,49,Estándar,Colombia,2018-08-08,Crimen,793.0,1
13493,15,Premium,México,2022-01-10,Romance,1035.0,1
13494,20,Estándar,Perú,2018-02-09,Documental,450.0,1
13495,31,Estándar,Perú,2023-06-08,Drama,900.0,1
13496,16,Premium,Chile,2019-07-14,Thriller,996.0,2
13497,27,Premium,México,2020-03-10,Comedia,1153.0,1
13498,44,Estándar,Uruguay,2022-04-22,Crimen,619.0,3
13499,56,Estándar,Brasil,2024-04-19,Documental,860.0,1
13500,19,Básico,Brasil,2023-09-02,Drama,826.0,0
13501,60,Básico,Argentina,2025-04-28,Drama,573.0,0
13502,37,Premium,Perú,2023-07-21,Thriller,1253.0,0
13503,51,Básico,Brasil,2022-08-03,Comedia,357.0,0
13504,59,Básico,Argentina,2025-09-05,Romance,0.0,1
13505,24,Básico,Chile,2023-07-08,Comedia,1157.0,1
13506,29,Básico,Perú,2022-08-30,Crimen,612.0,0
13507,25,Estándar,México,2025-12-18,Sin Especificar,596.0,2
13508,44,Estándar,Brasil,2022-12-24,Acción,1136.0,1
13509,44,Básico,Uruguay,2023-06-25,Drama,161.0,0
13510,27,Básico,Perú,2019-11-17,Comedia,783.0,1
13511,32,Estándar,Argentina,2018-12-05,Documental,456.0,4
13512,32,Premium,Argentina,2000-01-01,Drama,1368.0,3
13513,13,Básico,Argentina,2018-05-07,Acción,831.0,1
13514,27,Estándar,Argentina,2020-06-22,Romance,875.0,1
13515,25,Premium,México,2021-04-11,Thriller,1157.0,0
13516,25,Estándar,Perú,2018-05-14,Acción,1178.0,1
13517,15,Estándar,Chile,2021-01-30,Crimen,786.0,1
13518,13,Básico,Perú,2020-07-09,Crimen,1891.625,0
13519,39,Premium,Perú,2024-01-12,Thriller,1055.0,4
13520,50,Premium,Chile,2000-01-01,Drama,1393.0,2
13521,13,Estándar,Colombia,2019-11-20,Crimen,1344.0,0
13522,52,Básico,Brasil,2023-02-17,Thriller,548.0,1
13523,36,Estándar,Colombia,2024-05-05,Thriller,802.0,0
13524,55,Básico,Colombia,2023-07-22,Drama,295.0,1
13525,41,Premium,Colombia,2024-03-01,Romance,840.0,0
13526,46,Básico,México,2023-09-24,Acción,1038.0,0
13527,30,Premium,Argentina,2000-01-01,Documental,0.0,2
13528,25,Básico,Uruguay,2024-06-03,Romance,571.0,0
13529,35,Premium,Brasil,2019-04-13,Crimen,1354.0,0
13530,44,Básico,Brasil,2021-01-02,Crimen,556.0,1
13531,46,Básico,México,2024-02-03,Drama,667.0,1
13532,52,Básico,Argentina,2022-02-11,Romance,183.0,0
13533,40,Básico,México,2000-01-01,Drama,213.0,3
13534,29,Básico,Colombia,2018-06-20,Acción,682.0,1
13535,43,Básico,México,2022-12-13,Comedia,58.0,1
13536,38,Estándar,Colombia,2024-02-16,Crimen,530.0,0
13537,26,Estándar,Perú,2000-01-01,Sin Especificar,746.0,2
13538,58,Estándar,Uruguay,2022-10-08,Documental,470.0,2
13539,47,Premium,Argentina,2019-02-24,Comedia,1452.0,1
13540,40,Básico,Chile,2025-05-01,Comedia,973.0,2
13541,18,Estándar,México,2020-10-10,Documental,1165.0,0
13542,37,Premium,Perú,2021-05-04,Thriller,900.0,2
13543,55,Premium,Brasil,2018-05-13,Comedia,1065.0,0
13544,41,Básico,Argentina,2023-01-17,Thriller,630.0,0
13545,26,Estándar,Brasil,2020-12-12,Romance,722.0,1
13546,35,Estándar,Brasil,2021-11-28,Crimen,526.0,1
13547,43,Premium,Brasil,2018-12-23,Documental,498.0,0
13548,13,Estándar,Perú,2022-12-04,Crimen,1094.0,1
13549,30,Básico,México,2019-04-26,Comedia,854.0,0
13550,13,Básico,Perú,2020-08-28,Drama,410.0,0
13551,40,Básico,México,2020-05-09,Documental,424.0,2
13552,43,Básico,Brasil,2024-08-05,Thriller,367.0,0
13553,15,Premium,Brasil,2025-09-23,Thriller,1337.0,0
13554,31,Básico,Perú,2021-12-07,Thriller,932.0,1
13555,30,Premium,Colombia,2000-01-01,Documental,839.0,0
13556,48,Básico,Brasil,2024-11-04,Documental,430.0,0
13557,30,Básico,Colombia,2025-02-04,Crimen,297.0,1
13558,40,Básico,Uruguay,2022-10-20,Acción,146.0,1
13559,38,Básico,Brasil,2019-11-11,Crimen,806.0,1
13560,39,Estándar,Brasil,2024-11-28,Comedia,288.0,1
13561,30,Estándar,Perú,2019-07-25,Documental,741.0,0
13562,24,Premium,Perú,2020-04-26,Drama,769.0,1
13563,45,Estándar,Argentina,2020-04-27,Drama,1090.0,0
13564,19,Básico,Brasil,2018-09-01,Romance,85.0,1
13565,44,Básico,Uruguay,2024-05-24,Acción,79.0,1
13566,37,Premium,Colombia,2021-12-07,Comedia,1244.0,0
13567,25,Estándar,México,2023-12-21,Romance,717.0,1
13568,18,Básico,Chile,2021-02-25,Crimen,756.0,0
13569,46,Básico,México,2000-01-01,Documental,580.0,1
13570,42,Estándar,Colombia,2024-01-16,Sin Especificar,976.0,2
13571,48,Básico,Colombia,2019-11-21,Comedia,0.0,0
13572,34,Estándar,Uruguay,2021-08-18,Acción,1254.0,1
13573,28,Estándar,México,2000-01-01,Crimen,769.0,0
13574,38,Premium,Perú,2021-04-13,Romance,1045.0,0
13575,54,Estándar,Colombia,2021-03-31,Documental,777.0,1
13576,21,Estándar,Uruguay,2024-06-03,Crimen,1061.0,1
13577,22,Básico,Chile,2020-12-31,Romance,281.0,1
13578,24,Básico,Argentina,2023-10-09,Acción,114.0,2
13579,44,Estándar,Brasil,2025-08-14,Documental,550.0,0
13580,29,Estándar,Uruguay,2019-01-26,Documental,906.0,1
13581,32,Básico,Chile,2019-07-10,Romance,450.0,0
13582,46,Básico,Chile,2022-08-13,Crimen,344.0,1
13583,32,Premium,Brasil,2018-08-31,Thriller,1655.0,1
13584,31,Estándar,Brasil,2000-01-01,Comedia,1032.0,2
13585,30,Básico,México,2025-05-10,Crimen,196.0,3
13586,29,Básico,Brasil,2000-01-01,Documental,1129.0,0
13587,33,Premium,Argentina,2025-11-13,Romance,1278.0,1
13588,24,Estándar,Chile,2019-06-28,Crimen,753.0,0
13589,13,Básico,México,2000-01-01,Comedia,679.0,0
13590,37,Premium,Colombia,2019-08-23,Documental,785.0,0
13591,26,Básico,Perú,2025-12-23,Comedia,676.0,0
13592,29,Premium,Argentina,2021-08-12,Thriller,1245.0,1
13593,37,Básico,Perú,2020-10-10,Romance,260.0,0
13594,23,Estándar,Colombia,2025-08-01,Drama,1024.0,1
13595,36,Básico,Uruguay,2022-05-28,Thriller,887.0,2
13596,44,Básico,México,2023-06-28,Crimen,447.0,3
13597,39,Estándar,Chile,2000-01-01,Comedia,431.0,2
13598,31,Estándar,Chile,2024-06-23,Thriller,792.0,1
13599,29,Estándar,Uruguay,2025-02-03,Crimen,1061.0,2
13600,31,Estándar,Argentina,2021-01-05,Thriller,970.0,0
13601,40,Estándar,Argentina,2025-01-15,Thriller,1331.0,0
13602,36,Básico,Colombia,2022-08-24,Thriller,830.0,1
13603,29,Estándar,México,2022-03-17,Comedia,1044.0,1
13604,23,Básico,Colombia,2023-01-26,Thriller,1035.0,0
13605,24,Premium,Argentina,2018-11-06,Acción,1736.0,1
13606,56,Básico,Brasil,2025-02-08,Thriller,497.0,0
13607,25,Básico,Argentina,2019-01-17,Sin Especificar,581.0,1
13608,38,Básico,Argentina,2022-07-09,Documental,0.0,2
13609,50,Básico,Brasil,2023-10-13,Comedia,630.0,2
13610,36,Estándar,México,2000-01-01,Crimen,1891.625,2
13611,27,Básico,Uruguay,2025-10-16,Crimen,691.0,0
13612,13,Estándar,Chile,2022-02-20,Crimen,1199.0,0
13613,37,Básico,México,2023-02-06,Documental,974.0,0
13614,30,Premium,Chile,2023-06-23,Documental,1170.0,0
13615,80,Estándar,Chile,2021-09-02,Documental,875.0,0
13616,35,Premium,Chile,2000-01-01,Thriller,0.0,1
13617,14,Estándar,Perú,2018-01-11,Comedia,826.0,2
13618,15,Estándar,Chile,2019-01-17,Comedia,295.0,0
13619,13,Premium,Chile,2000-01-01,Romance,752.0,2
13620,58,Premium,Colombia,2025-02-13,Sin Especificar,972.0,0
13621,27,Estándar,Argentina,2025-06-13,Documental,1174.0,2
13622,33,Básico,Perú,2000-01-01,Documental,349.0,1
13623,80,Estándar,Chile,2000-01-01,Acción,516.0,2
13624,45,Premium,Colombia,2018-09-17,Drama,613.0,4
13625,36,Estándar,Argentina,2000-01-01,Comedia,1203.0,1
13626,23,Estándar,Chile,2000-01-01,Crimen,1233.0,2
13627,24,Premium,Colombia,2020-06-11,Documental,1613.0,1
13628,32,Premium,Chile,2022-10-26,Crimen,1271.0,0
13629,51,Básico,Uruguay,2000-01-01,Acción,461.0,2
13630,28,Básico,Perú,2023-07-20,Drama,4.0,2
13631,32,Premium,Uruguay,2021-01-04,Romance,1398.0,1
13632,32,Estándar,Perú,2000-01-01,Thriller,1280.0,2
13633,40,Básico,México,2021-03-07,Comedia,1130.0,0
13634,16,Básico,Brasil,2021-10-15,Crimen,548.0,1
13635,13,Estándar,Uruguay,2024-02-20,Documental,911.0,1
13636,33,Estándar,Uruguay,2024-06-25,Acción,557.0,0
13637,24,Premium,Argentina,2019-06-19,Romance,906.0,2
13638,38,Premium,Brasil,2024-05-07,Documental,1111.0,3
13639,28,Básico,Argentina,2023-06-11,Documental,813.0,1
13640,23,Básico,Chile,2021-11-08,Acción,342.0,0
13641,48,Premium,Colombia,2000-01-01,Acción,990.0,1
13642,13,Estándar,México,2018-07-18,Sin Especificar,583.0,1
13643,28,Básico,Argentina,2018-07-08,Drama,762.0,1
13644,58,Básico,Perú,2019-02-12,Acción,207.0,4
13645,56,Básico,Colombia,2025-01-08,Thriller,646.0,1
13646,26,Estándar,México,2000-01-01,Acción,484.0,0
13647,30,Básico,Brasil,2000-01-01,Documental,1046.0,0
13648,30,Estándar,Brasil,2019-05-24,Drama,210.0,0
13649,38,Básico,Chile,2019-10-10,Crimen,468.0,0
13650,32,Básico,México,2022-12-13,Thriller,766.0,1
13651,27,Estándar,Argentina,2023-02-13,Documental,814.0,2
13652,34,Básico,Brasil,2018-01-03,Thriller,672.0,0
13653,29,Básico,Brasil,2022-10-19,Acción,538.0,2
13654,23,Premium,México,2020-04-08,Documental,1515.0,1
13655,27,Básico,Argentina,2000-01-01,Drama,749.0,1
13656,34,Premium,Perú,2019-06-25,Crimen,1250.0,0
13657,52,Estándar,Chile,2025-04-16,Sin Especificar,838.0,1
13658,31,Premium,Perú,2021-05-21,Acción,565.0,3
13659,25,Básico,Uruguay,2019-10-14,Crimen,260.0,0
13660,33,Básico,Brasil,2021-01-27,Drama,1108.0,1
13661,42,Premium,Colombia,2019-01-18,Drama,1423.0,1
13662,32,Premium,Argentina,2025-05-05,Crimen,1221.0,0
13663,30,Premium,Colombia,2022-01-16,Acción,682.0,1
13664,25,Básico,Colombia,2020-10-22,Crimen,225.0,0
13665,40,Básico,Uruguay,2018-12-04,Crimen,449.0,0
13666,31,Básico,Perú,2022-03-04,Romance,347.0,0
13667,49,Estándar,México,2000-01-01,Romance,675.0,2
13668,34,Básico,Perú,2025-04-11,Documental,975.0,0
13669,30,Básico,Brasil,2019-11-09,Acción,442.0,3
13670,34,Básico,Brasil,2018-08-01,Crimen,849.0,0
13671,33,Básico,Uruguay,2022-06-12,Romance,489.0,0
13672,13,Premium,Chile,2000-01-01,Acción,803.0,1
13673,26,Estándar,Perú,2021-06-05,Crimen,514.0,1
13674,22,Estándar,México,2025-11-04,Documental,1272.0,1
13675,40,Básico,Argentina,2020-08-17,Drama,799.0,1
13676,35,Básico,México,2022-10-25,Romance,161.0,0
13677,23,Premium,Uruguay,2025-05-08,Crimen,1347.0,0
13678,41,Básico,Argentina,2019-01-09,Thriller,966.0,0
13679,21,Premium,Brasil,2025-11-22,Crimen,1181.0,0
13680,34,Estándar,Perú,2019-01-25,Comedia,605.0,0
13681,52,Estándar,Perú,2018-01-05,Crimen,1042.0,0
13682,22,Básico,Brasil,2000-01-01,Documental,452.0,1
13683,22,Básico,Perú,2023-05-08,Thriller,656.0,0
13684,36,Estándar,Colombia,2018-11-16,Crimen,1188.0,0
13685,42,Básico,México,2019-06-28,Documental,213.0,2
13686,24,Estándar,Colombia,2024-08-28,Romance,1049.0,0
13687,32,Básico,Argentina,2020-07-15,Comedia,333.0,1
13688,35,Básico,Perú,2023-10-29,Romance,309.0,2
13689,50,Básico,Uruguay,2025-08-17,Thriller,1303.0,2
13690,56,Básico,Brasil,2022-12-28,Romance,417.0,0
13691,18,Estándar,Argentina,2018-02-08,Crimen,1891.625,0
13692,18,Estándar,Uruguay,2018-02-03,Thriller,602.0,1
13693,30,Estándar,Chile,2025-10-20,Documental,1263.0,0
13694,51,Estándar,Brasil,2021-11-08,Acción,348.0,3
13695,31,Básico,México,2019-05-09,Acción,424.0,1
13696,34,Básico,Uruguay,2022-09-26,Comedia,472.0,0
13697,80,Básico,Brasil,2025-10-13,Drama,287.0,1
13698,55,Estándar,Argentina,2019-06-26,Comedia,663.0,1
13699,31,Premium,Colombia,2023-05-11,Romance,949.0,1
13700,13,Básico,Uruguay,2018-10-18,Drama,509.0,0
13701,37,Estándar,Colombia,2020-07-26,Romance,1104.0,0
13702,13,Básico,Brasil,2000-01-01,Romance,1891.625,2
13703,24,Premium,México,2019-01-01,Romance,1777.0,0
13704,49,Básico,Uruguay,2019-02-24,Thriller,480.0,0
13705,34,Básico,Chile,2019-02-27,Crimen,637.0,0
13706,27,Premium,México,2021-07-07,Comedia,1447.0,1
13707,49,Estándar,Colombia,2022-02-14,Drama,589.0,0
13708,42,Básico,Perú,2021-05-10,Thriller,86.0,0
13709,18,Premium,México,2019-07-16,Crimen,1027.0,1
13710,18,Estándar,Chile,2022-04-17,Thriller,658.0,1
13711,57,Estándar,Argentina,2019-06-30,Romance,468.0,0
13712,49,Básico,Perú,2025-03-12,Crimen,492.0,0
13713,41,Básico,México,2025-08-05,Thriller,356.0,0
13714,13,Estándar,Colombia,2019-08-09,Sin Especificar,594.0,2
13715,31,Básico,México,2018-10-08,Thriller,197.0,0
13716,33,Premium,Chile,2023-12-13,Comedia,926.0,0
13717,34,Básico,Argentina,2024-04-26,Drama,579.0,0
13718,13,Básico,Uruguay,2018-02-04,Acción,731.0,0
13719,25,Básico,México,2024-11-04,Sin Especificar,554.0,1
13720,29,Estándar,Uruguay,2025-04-16,Acción,904.0,2
13721,25,Básico,Argentina,2019-11-04,Sin Especificar,683.0,2
13722,25,Estándar,Perú,2022-12-08,Comedia,838.0,0
13723,44,Básico,Brasil,2021-12-09,Drama,280.0,0
13724,32,Premium,Uruguay,2020-05-22,Crimen,1013.0,1
13725,36,Estándar,Brasil,2025-01-16,Documental,956.0,0
13726,36,Estándar,Argentina,2019-09-13,Thriller,1070.0,1
13727,19,Estándar,Argentina,2022-08-14,Acción,380.0,1
13728,31,Básico,Chile,2024-11-28,Drama,152.0,0
13729,15,Básico,México,2025-09-13,Acción,750.0,2
13730,45,Estándar,Brasil,2022-12-18,Documental,402.0,0
13731,33,Premium,Brasil,2020-06-08,Comedia,898.0,1
13732,25,Básico,Perú,2018-12-22,Romance,568.0,0
13733,28,Premium,Colombia,2019-02-16,Comedia,1232.0,0
13734,29,Estándar,Chile,2019-07-28,Documental,487.0,0
13735,36,Básico,Colombia,2000-01-01,Crimen,260.0,2
13736,23,Premium,Chile,2024-08-11,Romance,1205.0,4
13737,23,Premium,Argentina,2022-04-22,Thriller,1891.625,4
13738,13,Estándar,Colombia,2021-12-10,Documental,978.0,3
13739,13,Estándar,Perú,2022-10-25,Drama,935.0,0
13740,37,Básico,Chile,2021-07-12,Romance,641.0,1
13741,39,Estándar,México,2019-07-27,Thriller,530.0,0
13742,39,Premium,Uruguay,2020-10-11,Documental,1468.0,1
13743,24,Estándar,México,2000-01-01,Thriller,1891.625,2
13744,36,Estándar,México,2000-01-01,Acción,1155.0,4
13745,33,Básico,Colombia,2018-12-12,Drama,915.0,1
13746,20,Básico,Chile,2020-10-13,Romance,438.0,2
13747,35,Estándar,Brasil,2024-03-16,Acción,989.0,0
13748,27,Estándar,Uruguay,2024-09-27,Thriller,752.0,1
13749,41,Premium,Chile,2024-09-23,Thriller,1680.0,0
13750,34,Estándar,México,2024-10-24,Thriller,395.0,1
13751,31,Básico,Chile,2021-03-13,Acción,805.0,1
13752,47,Básico,Uruguay,2025-09-29,Romance,454.0,0
13753,49,Estándar,México,2018-04-20,Crimen,958.0,0
13754,55,Básico,Chile,2025-05-20,Drama,1000.0,0
13755,25,Estándar,Chile,2021-05-20,Thriller,320.0,2
13756,16,Estándar,Perú,2020-04-21,Crimen,1189.0,0
13757,35,Básico,Colombia,2023-10-22,Comedia,267.0,0
13758,34,Estándar,Uruguay,2000-01-01,Thriller,561.0,0
13759,45,Premium,Brasil,2023-09-19,Thriller,1242.0,4
13760,39,Estándar,Argentina,2020-02-12,Comedia,1349.0,0
13761,43,Premium,Uruguay,2022-05-24,Romance,609.0,0
13762,41,Básico,México,2021-04-25,Acción,1022.0,1
13763,24,Básico,Brasil,2025-03-31,Drama,260.0,0
13764,44,Premium,Uruguay,2018-08-12,Romance,0.0,1
13765,29,Básico,México,2020-09-07,Acción,587.0,0
13766,47,Básico,Chile,2023-07-21,Drama,637.0,3
13767,21,Premium,Perú,2022-04-30,Comedia,1390.0,1
13768,41,Premium,Argentina,2019-04-07,Acción,0.0,3
13769,30,Básico,Argentina,2020-09-14,Drama,385.0,0
13770,42,Premium,Chile,2023-08-09,Romance,969.0,2
13771,43,Básico,México,2025-02-26,Drama,294.0,1
13772,34,Estándar,México,2024-08-29,Romance,277.0,0
13773,48,Básico,Argentina,2018-10-18,Romance,321.0,0
13774,24,Premium,México,2023-12-04,Acción,1111.0,0
13775,33,Estándar,Uruguay,2018-02-19,Drama,557.0,0
13776,39,Básico,Argentina,2022-01-19,Acción,383.0,0
13777,45,Básico,Argentina,2021-07-20,Drama,344.0,0
13778,28,Estándar,Uruguay,2019-06-25,Romance,867.0,2
13779,38,Básico,Colombia,2022-05-04,Comedia,0.0,1
13780,39,Básico,Chile,2024-05-17,Documental,16.0,0
13781,31,Básico,Brasil,2022-09-20,Crimen,901.0,1
13782,51,Básico,Argentina,2022-02-05,Thriller,618.0,1
13783,37,Estándar,Uruguay,2024-02-16,Acción,1067.0,1
13784,40,Básico,México,2025-08-29,Drama,335.0,1
13785,37,Estándar,Chile,2019-12-09,Documental,782.0,1
13786,36,Básico,Uruguay,2023-04-14,Acción,884.0,0
13787,33,Básico,Colombia,2018-10-26,Romance,36.0,4
13788,35,Básico,Colombia,2018-03-10,Thriller,660.0,0
13789,46,Básico,Chile,2024-08-02,Acción,641.0,1
13790,35,Básico,Chile,2000-01-01,Romance,808.0,0
13791,19,Estándar,Brasil,2018-02-26,Romance,1176.0,2
13792,17,Estándar,México,2020-12-09,Drama,1154.0,0
13793,48,Estándar,Chile,2020-06-02,Comedia,763.0,1
13794,43,Básico,Perú,2018-06-13,Crimen,685.0,2
13795,32,Básico,Uruguay,2000-01-01,Acción,471.0,2
13796,34,Básico,Perú,2000-01-01,Thriller,361.0,1
